Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Store_Location,Payment_Method,Customer_Type,Discount_Applied,Final_Amount,Day_of_the_Week,Sales_Representative,Total_Amount_Normalized,Final_Amount_Normalized
463,2023-07-31,CUST463,Female,54,Beauty,3,500,1500,San Francisco,Credit Card,New,0.06,1499.1,Monday,Kevin Mitchell,0.5959595959595959,0.5975537700927688
464,2023-01-13,CUST464,Male,38,Electronics,2,300,600,Houston,Cash,New,18.19,490.86,Friday,Richard Harris,0.23232323232323232,0.19022316040379963
465,2023-04-02,CUST465,Female,43,Electronics,3,50,150,San Francisco,Mobile Payment,VIP,10.03,134.95499999999998,Sunday,Joyce Barnes,0.050505050505050504,0.04643695806968017
466,2023-06-20,CUST466,Male,63,Electronics,4,25,100,Boston,Cash,New,4.39,95.61,Tuesday,Mr. Timothy Kent Jr.,0.030303030303030304,0.030541513693130455
467,2023-07-30,CUST467,Female,53,Electronics,3,50,150,New York,Mobile Payment,New,14.5,128.25,Sunday,Richard Harris,0.050505050505050504,0.04372812709891474
468,2023-12-09,CUST468,Male,40,Electronics,1,25,25,Los Angeles,Cash,Returning,17.31,20.6725,Saturday,Lisa Riley,0.0,0.0002666410798963736
469,2023-05-08,CUST469,Male,18,Beauty,3,25,75,Los Angeles,Credit Card,Returning,11.59,66.3075,Monday,Russell Dunn,0.020202020202020204,0.01870325574818578
470,2023-05-17,CUST470,Female,57,Clothing,2,500,1000,New York,Debit Card,Returning,9.89,901.1,Wednesday,David Saunders,0.3939393939393939,0.3559607916412061
471,2023-03-23,CUST471,Male,32,Clothing,3,50,150,Boston,Mobile Payment,New,18.02,122.97,Thursday,David Saunders,0.050505050505050504,0.04159499845974376
472,2023-12-26,CUST472,Female,38,Beauty,3,300,900,Houston,Mobile Payment,VIP,2.4,878.4,Tuesday,Billy Hamilton,0.35353535353535354,0.34678995449931566
473,2023-02-25,CUST473,Male,64,Beauty,1,50,50,Los Angeles,Mobile Payment,New,14.79,42.605,Saturday,Joyce Barnes,0.010101010101010102,0.009127406965998211
474,2023-07-15,CUST474,Female,26,Clothing,3,500,1500,Miami,Cash,Returning,8.7,1369.5,Saturday,Nicholas Wolf,0.5959595959595959,0.54519515804039
475,2023-01-20,CUST475,Male,26,Clothing,3,25,75,Los Angeles,Credit Card,VIP,11.53,66.3525,Friday,David Saunders,0.020202020202020204,0.01872143582181508
476,2023-08-29,CUST476,Female,27,Clothing,4,500,2000,San Francisco,Credit Card,Returning,2.62,1947.6,Tuesday,Lisa Riley,0.797979797979798,0.7787485039314408
477,2023-04-24,CUST477,Male,43,Clothing,4,30,120,Miami,Credit Card,VIP,5.66,113.208,Monday,Kevin Mitchell,0.03838383838383838,0.037651134487094666
478,2023-04-13,CUST478,Female,58,Clothing,2,30,60,Miami,Cash,VIP,6.38,56.172,Thursday,Benjamin Martinez,0.014141414141414142,0.014608497164413512
479,2023-08-24,CUST479,Male,52,Electronics,4,300,1200,Chicago,Debit Card,Returning,5.83,1130.04,Thursday,David Nguyen,0.47474747474747475,0.4484529262343512
480,2023-06-29,CUST480,Female,42,Beauty,4,500,2000,Los Angeles,Credit Card,Returning,19.79,1604.2,Thursday,Lisa Riley,0.797979797979798,0.6400143420580853
481,2023-06-06,CUST481,Female,43,Electronics,4,300,1200,Los Angeles,Credit Card,New,17.98,984.24,Tuesday,Kathryn Baker,0.47474747474747475,0.389549487675425
482,2023-04-27,CUST482,Female,28,Clothing,4,300,1200,New York,Credit Card,VIP,17.7,987.6,Thursday,Thomas Jackson,0.47474747474747475,0.39090693317307934
483,2023-04-25,CUST483,Male,55,Clothing,1,30,30,San Francisco,Debit Card,Returning,6.52,28.044,Tuesday,Thomas Jackson,0.00202020202020202,0.003244739141193522
484,2023-01-13,CUST484,Female,19,Clothing,4,300,1200,Chicago,Debit Card,New,18.04,983.52,Friday,Lisa Riley,0.47474747474747475,0.3892586064973563
485,2023-12-04,CUST485,Male,24,Electronics,1,30,30,San Francisco,Credit Card,New,13.6,25.92,Monday,Wendy Owens MD,0.00202020202020202,0.0023866396658906476
486,2023-04-09,CUST486,Female,35,Electronics,1,25,25,Boston,Debit Card,Returning,16.95,20.7625,Sunday,Richard Harris,0.0,0.00030300122715496997
487,2023-07-24,CUST487,Male,44,Clothing,4,500,2000,New York,Debit Card,VIP,19.51,1609.8,Monday,Russell Dunn,0.797979797979798,0.6422767512208424
488,2023-06-18,CUST488,Female,51,Electronics,3,300,900,Los Angeles,Mobile Payment,Returning,0.19,898.29,Sunday,Benjamin Martinez,0.35353535353535354,0.3548255470434655
489,2023-05-23,CUST489,Male,44,Electronics,1,30,30,San Francisco,Credit Card,Returning,7.4,27.78,Tuesday,Mr. Timothy Kent Jr.,0.00202020202020202,0.0031380827092349728
490,2023-02-05,CUST490,Male,34,Clothing,3,50,150,Los Angeles,Debit Card,Returning,4.63,143.055,Sunday,Russell Dunn,0.050505050505050504,0.04970937132295385
491,2023-05-23,CUST491,Female,60,Electronics,3,300,900,Boston,Debit Card,Returning,18.06,737.46,Tuesday,Lisa Riley,0.35353535353535354,0.28984996389235373
492,2023-06-29,CUST492,Male,61,Beauty,4,25,100,Chicago,Debit Card,Returning,15.63,84.37,Thursday,Lisa Riley,0.030303030303030304,0.026000535302167973
493,2023-11-25,CUST493,Male,41,Beauty,2,25,50,Los Angeles,Credit Card,VIP,10.48,44.76,Saturday,Mr. Timothy Kent Jr.,0.010101010101010102,0.009998030492023491
494,2023-09-18,CUST494,Female,42,Beauty,4,50,200,New York,Cash,VIP,17.07,165.86,Monday,Kathryn Baker,0.0707070707070707,0.058922628636645984
495,2023-07-24,CUST495,Male,24,Beauty,2,30,60,San Francisco,Debit Card,New,11.88,52.872,Monday,David Saunders,0.014141414141414142,0.013275291764931646
496,2023-12-14,CUST496,Male,23,Clothing,2,300,600,Los Angeles,Cash,New,9.1,545.4,Thursday,Russell Dunn,0.23232323232323232,0.212257409642509
497,2023-10-02,CUST497,Male,41,Clothing,4,30,120,Houston,Cash,VIP,6.17,112.596,Monday,Philip Mcbride,0.03838383838383838,0.03740388548573621
498,2023-06-19,CUST498,Female,50,Clothing,4,25,100,San Francisco,Credit Card,Returning,11.75,88.25,Monday,Mr. Timothy Kent Jr.,0.030303030303030304,0.02756806165064968
499,2023-01-15,CUST499,Male,46,Beauty,2,30,60,Miami,Cash,New,14.45,51.330000000000005,Sunday,David Saunders,0.014141414141414142,0.012652321241901032
500,2023-03-01,CUST500,Female,60,Beauty,4,25,100,Seattle,Mobile Payment,Returning,0.97,99.03,Wednesday,Benjamin Martinez,0.030303030303030304,0.031923199288957115
501,2023-05-14,CUST501,Male,39,Electronics,2,30,60,New York,Credit Card,VIP,13.22,52.068,Sunday,Donna Lewis,0.014141414141414142,0.012950474449421517
502,2023-04-02,CUST502,Male,43,Electronics,3,50,150,Seattle,Debit Card,New,6.5,140.25,Sunday,Benjamin Martinez,0.050505050505050504,0.04857614673339426
503,2023-10-25,CUST503,Male,45,Beauty,4,500,2000,Los Angeles,Credit Card,Returning,1.38,1972.4,Wednesday,Russell Dunn,0.797979797979798,0.7887677445093653
504,2023-05-16,CUST504,Female,38,Beauty,3,50,150,Chicago,Credit Card,Returning,5.35,141.975,Tuesday,Russell Dunn,0.050505050505050504,0.04927304955585069
505,2023-01-20,CUST505,Male,24,Beauty,1,50,50,Boston,Mobile Payment,New,9.99,45.005,Friday,Richard Harris,0.010101010101010102,0.010097010892894116
506,2023-02-25,CUST506,Male,34,Beauty,3,500,1500,New York,Mobile Payment,New,9.79,1353.15,Saturday,Richard Harris,0.5959595959595959,0.5385897312884117
507,2023-11-02,CUST507,Female,37,Electronics,3,500,1500,Los Angeles,Credit Card,VIP,13.24,1301.4,Thursday,Terri Reilly,0.5959595959595959,0.5176826466147187
508,2023-08-11,CUST508,Male,58,Beauty,2,300,600,San Francisco,Cash,New,1.54,590.76,Friday,Terri Reilly,0.23232323232323232,0.2305829238608416
509,2023-06-26,CUST509,Female,37,Electronics,3,300,900,New York,Debit Card,VIP,12.29,789.39,Monday,Mr. Timothy Kent Jr.,0.35353535353535354,0.31082976886056385
510,2023-06-10,CUST510,Female,39,Beauty,4,50,200,Seattle,Debit Card,New,3.37,193.26,Saturday,Kevin Mitchell,0.0707070707070707,0.06999227346870754
511,2023-08-12,CUST511,Male,45,Beauty,2,50,100,Chicago,Credit Card,New,13.17,86.83,Saturday,Sarah Farley,0.030303030303030304,0.02699437932723627
512,2023-11-07,CUST512,Female,57,Beauty,1,25,25,San Francisco,Debit Card,New,3.0,24.25,Tuesday,Billy Hamilton,0.0,0.0017119569334255805
513,2023-09-19,CUST513,Male,24,Electronics,4,25,100,Miami,Cash,Returning,9.41,90.59,Tuesday,Mr. Timothy Kent Jr.,0.030303030303030304,0.02851342547937319
514,2023-03-01,CUST514,Female,18,Electronics,1,300,300,Boston,Credit Card,New,5.37,283.89,Wednesday,Steven Ramsey,0.1111111111111111,0.10660694175811411
515,2023-07-17,CUST515,Female,49,Clothing,3,300,900,Miami,Cash,New,4.79,856.89,Monday,Philip Mcbride,0.35353535353535354,0.33809987930451113
516,2023-10-23,CUST516,Male,30,Beauty,4,25,100,San Francisco,Cash,Returning,2.39,97.61,Monday,Nicholas Wolf,0.030303030303030304,0.03134951696554371
517,2023-04-08,CUST517,Female,47,Clothing,4,25,100,Boston,Mobile Payment,New,9.04,90.96,Saturday,Lisa Riley,0.030303030303030304,0.028662906084769638
518,2023-05-11,CUST518,Female,40,Clothing,1,30,30,New York,Cash,Returning,14.52,25.644,Thursday,Wendy Owens MD,0.00202020202020202,0.002275135214297617
519,2023-01-23,CUST519,Female,36,Electronics,4,30,120,Miami,Credit Card,Returning,5.21,113.748,Monday,David Nguyen,0.03838383838383838,0.03786929537064625
520,2023-12-29,CUST520,Female,49,Electronics,4,25,100,Los Angeles,Mobile Payment,Returning,5.8,94.2,Friday,Philip Mcbride,0.030303030303030304,0.02997187138607911
521,2023-08-12,CUST521,Female,47,Clothing,4,30,120,Los Angeles,Debit Card,VIP,10.11,107.868,Saturday,Tara Herrera,0.03838383838383838,0.03549376574975128
522,2023-01-01,CUST522,Male,46,Beauty,3,500,1500,Miami,Debit Card,Returning,6.89,1396.65,Sunday,Donna Lewis,0.5959595959595959,0.5561638024633999
523,2023-09-24,CUST523,Female,62,Electronics,1,300,300,Seattle,Credit Card,New,7.41,277.77,Sunday,Mr. Timothy Kent Jr.,0.1111111111111111,0.10413445174452955
524,2023-10-03,CUST524,Male,46,Beauty,4,300,1200,Seattle,Credit Card,New,6.56,1121.28,Tuesday,Richard Harris,0.47474747474747475,0.44491387190118115
525,2023-12-18,CUST525,Female,47,Beauty,2,25,50,Miami,Debit Card,VIP,9.45,45.275,Monday,Tara Herrera,0.010101010101010102,0.010206091334669905
526,2023-12-10,CUST526,Male,33,Clothing,2,50,100,Boston,Debit Card,New,4.31,95.69,Sunday,David Saunders,0.030303030303030304,0.030573833824026984
527,2023-04-11,CUST527,Male,57,Clothing,2,25,50,Chicago,Debit Card,Returning,14.57,42.715,Tuesday,David Nguyen,0.010101010101010102,0.009171847145980943
528,2023-07-06,CUST528,Female,36,Clothing,2,30,60,San Francisco,Cash,Returning,2.28,58.632,Thursday,Mr. Timothy Kent Jr.,0.014141414141414142,0.015602341189481818
529,2023-08-09,CUST529,Female,35,Clothing,3,50,150,Seattle,Mobile Payment,VIP,17.94,123.09,Wednesday,Kathryn Baker,0.050505050505050504,0.041643478656088556
530,2023-02-05,CUST530,Female,18,Electronics,4,30,120,Boston,Debit Card,New,4.36,114.768,Sunday,Kathryn Baker,0.03838383838383838,0.03828137703957701
531,2023-12-07,CUST531,Male,31,Electronics,1,500,500,Houston,Cash,VIP,19.06,404.7,Thursday,Thomas Jackson,0.1919191919191919,0.15541437942823666
532,2023-06-19,CUST532,Female,64,Clothing,4,30,120,Boston,Credit Card,Returning,13.87,103.356,Monday,Richard Harris,0.03838383838383838,0.03367091036718698
533,2023-11-16,CUST533,Male,19,Electronics,3,500,1500,Los Angeles,Mobile Payment,Returning,15.94,1260.9,Thursday,Mr. Timothy Kent Jr.,0.5959595959595959,0.5013205803483504
534,2023-06-10,CUST534,Male,45,Clothing,2,500,1000,Seattle,Debit Card,New,14.17,858.3000000000001,Saturday,Donna Lewis,0.3939393939393939,0.3386695216115625
535,2023-12-06,CUST535,Male,47,Beauty,3,30,90,San Francisco,Mobile Payment,Returning,7.58,83.178,Wednesday,Thomas Jackson,0.026262626262626262,0.02551896535180967
536,2023-03-05,CUST536,Female,55,Beauty,4,30,120,Houston,Cash,VIP,2.74,116.712,Sunday,David Saunders,0.03838383838383838,0.03906675622036269
537,2023-06-03,CUST537,Female,21,Beauty,1,500,500,Houston,Mobile Payment,VIP,17.07,414.65,Saturday,David Nguyen,0.1919191919191919,0.1594341957084926
538,2023-09-17,CUST538,Male,18,Clothing,3,50,150,Houston,Mobile Payment,New,7.91,138.13500000000002,Sunday,Billy Hamilton,0.050505050505050504,0.047721683272817256
539,2023-06-08,CUST539,Male,25,Beauty,1,500,500,New York,Mobile Payment,New,14.42,427.9,Thursday,David Saunders,0.1919191919191919,0.1647872173882304
540,2023-12-08,CUST540,Female,46,Electronics,3,300,900,Houston,Debit Card,Returning,7.86,829.26,Friday,Billy Hamilton,0.35353535353535354,0.32693731409612203
541,2023-07-29,CUST541,Male,56,Beauty,1,500,500,Chicago,Mobile Payment,Returning,14.22,428.9,Saturday,Kathryn Baker,0.1919191919191919,0.16519121902443704
542,2023-06-17,CUST542,Female,20,Beauty,1,50,50,Chicago,Mobile Payment,VIP,6.76,46.62,Saturday,Benjamin Martinez,0.010101010101010102,0.010749473535367817
543,2023-07-26,CUST543,Male,49,Beauty,2,300,600,San Francisco,Cash,VIP,1.81,589.14,Wednesday,Billy Hamilton,0.23232323232323232,0.22992844121018685
544,2023-12-23,CUST544,Female,27,Electronics,1,25,25,Los Angeles,Mobile Payment,New,16.02,20.995,Saturday,Tara Herrera,0.0,0.0003969316075730113
545,2023-06-01,CUST545,Male,27,Clothing,2,25,50,Houston,Credit Card,New,7.12,46.44,Thursday,Terri Reilly,0.010101010101010102,0.010676753240850625
546,2023-10-11,CUST546,Female,36,Electronics,4,50,200,New York,Cash,Returning,18.21,163.57999999999998,Wednesday,Donna Lewis,0.0707070707070707,0.05800150490609486
547,2023-03-07,CUST547,Male,63,Clothing,4,500,2000,Miami,Cash,Returning,15.91,1681.8,Tuesday,Billy Hamilton,0.797979797979798,0.6713648690277195
548,2023-04-09,CUST548,Female,51,Clothing,2,30,60,Chicago,Debit Card,VIP,1.21,59.274,Sunday,Kevin Mitchell,0.014141414141414142,0.01586171023992647
549,2023-08-04,CUST549,Female,50,Beauty,2,50,100,Seattle,Cash,New,10.19,89.81,Friday,Kathryn Baker,0.030303030303030304,0.028198304203132022
550,2023-12-07,CUST550,Male,40,Clothing,3,300,900,Seattle,Mobile Payment,New,18.13,736.83,Thursday,Tara Herrera,0.35353535353535354,0.28959544286154354
551,2023-07-14,CUST551,Male,45,Electronics,3,300,900,Seattle,Debit Card,VIP,14.64,768.24,Friday,Joyce Barnes,0.35353535353535354,0.3022851342547937
552,2023-12-13,CUST552,Female,49,Electronics,3,25,75,Chicago,Credit Card,Returning,1.72,73.71,Wednesday,David Saunders,0.020202020202020204,0.021693877860205327
553,2023-03-31,CUST553,Male,24,Clothing,4,300,1200,Chicago,Credit Card,Returning,16.11,1006.68,Friday,Wendy Owens MD,0.47474747474747475,0.3986152843919017
554,2023-11-12,CUST554,Female,46,Beauty,3,50,150,Boston,Credit Card,VIP,14.53,128.205,Sunday,Joyce Barnes,0.050505050505050504,0.04370994702528545
555,2023-10-19,CUST555,Male,25,Beauty,1,300,300,Seattle,Mobile Payment,Returning,8.44,274.68,Thursday,Lisa Riley,0.1111111111111111,0.10288608668865108
556,2023-06-04,CUST556,Female,18,Electronics,1,50,50,Chicago,Credit Card,VIP,0.89,49.555,Sunday,Philip Mcbride,0.010101010101010102,0.011935218337634267
557,2023-07-27,CUST557,Female,20,Beauty,3,30,90,Houston,Debit Card,VIP,16.15,75.465,Thursday,Donna Lewis,0.026262626262626262,0.02240290073174796
558,2023-10-08,CUST558,Female,41,Clothing,1,25,25,Los Angeles,Debit Card,Returning,18.48,20.380000000000003,Sunday,Sarah Farley,0.0,0.0001484706013059366
559,2023-01-01,CUST559,Female,40,Clothing,4,300,1200,Houston,Credit Card,New,13.14,1042.32,Sunday,Thomas Jackson,0.47474747474747475,0.4130139027063059
560,2023-06-05,CUST560,Female,25,Electronics,1,50,50,Seattle,Credit Card,New,6.99,46.505,Monday,David Saunders,0.010101010101010102,0.010703013347204056
561,2023-05-27,CUST561,Female,64,Clothing,4,500,2000,New York,Cash,VIP,10.85,1783.0,Saturday,Wendy Owens MD,0.797979797979798,0.7122498346118301
562,2023-04-18,CUST562,Male,54,Electronics,2,25,50,Miami,Cash,Returning,12.28,43.86,Tuesday,Terri Reilly,0.010101010101010102,0.009634429019437528
563,2023-08-09,CUST563,Male,20,Clothing,2,30,60,San Francisco,Mobile Payment,New,8.92,54.648,Wednesday,Terri Reilly,0.014141414141414142,0.01399279867083462
564,2023-10-24,CUST564,Male,50,Electronics,2,50,100,New York,Credit Card,VIP,10.45,89.55,Tuesday,Joyce Barnes,0.030303030303030304,0.028093263777718296
565,2023-11-07,CUST565,Female,45,Beauty,2,30,60,San Francisco,Cash,VIP,1.68,58.992,Tuesday,Richard Harris,0.014141414141414142,0.015747781778516202
566,2023-12-02,CUST566,Female,64,Clothing,1,30,30,Houston,Mobile Payment,New,6.46,28.062,Saturday,Nicholas Wolf,0.00202020202020202,0.003252011170645242
567,2023-06-14,CUST567,Female,25,Clothing,3,300,900,New York,Cash,VIP,0.72,893.52,Wednesday,Benjamin Martinez,0.35353535353535354,0.35289845923875984
568,2023-08-27,CUST568,Female,51,Electronics,1,300,300,Boston,Cash,Returning,15.94,252.18,Sunday,Steven Ramsey,0.1111111111111111,0.09379604987400199
569,2023-08-15,CUST569,Male,52,Electronics,4,50,200,Houston,Credit Card,VIP,3.48,193.04,Tuesday,Mr. Timothy Kent Jr.,0.0707070707070707,0.06990339310874209
570,2023-08-15,CUST570,Male,49,Clothing,1,500,500,Boston,Mobile Payment,New,5.49,472.55,Tuesday,Thomas Jackson,0.1919191919191919,0.1828258904448563
571,2023-12-12,CUST571,Female,41,Electronics,1,50,50,Boston,Cash,New,19.46,40.27,Tuesday,Mr. Timothy Kent Jr.,0.010101010101010102,0.00818406314545574
572,2023-04-20,CUST572,Male,31,Clothing,4,500,2000,Miami,Mobile Payment,VIP,16.29,1674.1999999999998,Thursday,Nicholas Wolf,0.797979797979798,0.668294456592549
573,2023-09-19,CUST573,Male,49,Beauty,2,30,60,Boston,Cash,Returning,13.04,52.176,Tuesday,David Nguyen,0.014141414141414142,0.012994106626131834
574,2023-08-31,CUST574,Female,63,Electronics,2,25,50,Boston,Credit Card,New,8.59,45.705,Thursday,Russell Dunn,0.010101010101010102,0.010379812038238753
575,2023-03-28,CUST575,Male,60,Clothing,2,50,100,Los Angeles,Cash,VIP,4.06,95.94,Tuesday,Philip Mcbride,0.030303030303030304,0.03067483423307864
576,2023-12-04,CUST576,Female,33,Beauty,3,50,150,Miami,Cash,VIP,5.59,141.615,Monday,Terri Reilly,0.050505050505050504,0.04912760896681632
577,2023-02-13,CUST577,Male,21,Beauty,4,500,2000,Chicago,Mobile Payment,New,19.47,1610.6,Monday,Russell Dunn,0.797979797979798,0.6425999525298076
578,2023-05-26,CUST578,Female,54,Clothing,4,30,120,New York,Cash,New,11.29,106.452,Friday,Tara Herrera,0.03838383838383838,0.034921699432882695
579,2023-09-21,CUST579,Female,38,Electronics,1,30,30,Seattle,Mobile Payment,New,3.54,28.938,Thursday,Tara Herrera,0.00202020202020202,0.0036059166039622455
580,2023-12-06,CUST580,Female,31,Clothing,3,500,1500,Miami,Debit Card,VIP,14.18,1287.3,Wednesday,Russell Dunn,0.5959595959595959,0.5119862235442053
581,2023-11-21,CUST581,Female,48,Beauty,2,30,60,Chicago,Debit Card,VIP,19.81,48.114,Tuesday,Donna Lewis,0.014141414141414142,0.011353051979860517
582,2023-11-14,CUST582,Male,35,Clothing,3,300,900,Seattle,Credit Card,VIP,6.79,838.89,Tuesday,Nicholas Wolf,0.35353535353535354,0.33082784985279184
583,2023-06-21,CUST583,Female,24,Electronics,4,25,100,Seattle,Cash,Returning,16.85,83.15,Wednesday,Billy Hamilton,0.030303030303030304,0.02550765330599589
584,2023-02-17,CUST584,Female,27,Beauty,4,50,200,New York,Mobile Payment,VIP,9.62,180.76,Friday,Richard Harris,0.0707070707070707,0.06494225301612472
585,2023-05-01,CUST585,Female,24,Clothing,1,25,25,Boston,Mobile Payment,New,12.93,21.7675,Monday,Nicholas Wolf,0.0,0.0007090228715426293
586,2023-12-11,CUST586,Male,50,Electronics,1,50,50,San Francisco,Cash,VIP,13.98,43.01,Monday,Terri Reilly,0.010101010101010102,0.009291027628661895
587,2023-06-08,CUST587,Female,40,Beauty,4,300,1200,Chicago,Mobile Payment,New,7.03,1115.64,Thursday,Kevin Mitchell,0.47474747474747475,0.4426353026729758
588,2023-04-26,CUST588,Male,38,Electronics,2,30,60,Miami,Mobile Payment,New,1.3,59.22,Wednesday,Nicholas Wolf,0.014141414141414142,0.01583989415157131
589,2023-04-12,CUST589,Female,36,Beauty,2,500,1000,Boston,Credit Card,New,1.08,989.2,Wednesday,David Nguyen,0.3939393939393939,0.3915533357910099
590,2023-03-17,CUST590,Male,36,Clothing,3,300,900,New York,Cash,New,6.96,837.36,Friday,Tara Herrera,0.35353535353535354,0.33020972734939574
591,2023-01-13,CUST591,Male,53,Electronics,4,25,100,Los Angeles,Debit Card,VIP,5.61,94.39,Friday,Russell Dunn,0.030303030303030304,0.03004863169695837
592,2023-01-24,CUST592,Female,46,Beauty,4,500,2000,Boston,Mobile Payment,VIP,8.89,1822.2,Tuesday,Steven Ramsey,0.797979797979798,0.7280866987511299
593,2023-05-06,CUST593,Male,35,Electronics,2,30,60,San Francisco,Cash,VIP,7.7,55.38,Saturday,Billy Hamilton,0.014141414141414142,0.014288527868537869
594,2023-09-01,CUST594,Female,19,Electronics,2,300,600,Boston,Credit Card,New,6.58,560.52,Friday,Steven Ramsey,0.23232323232323232,0.2183659143819532
595,2023-11-09,CUST595,Female,18,Clothing,4,500,2000,Boston,Debit Card,Returning,4.01,1919.8,Thursday,Sarah Farley,0.797979797979798,0.7675172584448966
596,2023-02-07,CUST596,Female,64,Electronics,1,300,300,Miami,Mobile Payment,Returning,7.31,278.07,Tuesday,Joyce Barnes,0.1111111111111111,0.10425565223539154
